,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,id
2328,string orchestra,0.8792500000000001,0.1996,254423.25,0.1014175,0.7125,0.17775,-22.75725,0.04385,80.9465,0.21375,43.25,7,1,2328
2329,string quartet,0.9342615272698712,0.3003100053562759,412712.8002263299,0.1080834323222542,0.4832017916575604,0.1524738659977701,-20.639081567495897,0.0464028212697591,113.2617161989126,0.2350073588412794,22.756971605400903,7,1,2329
2330,strut,0.1078146666666666,0.6930333333333333,309739.6,0.7263333333333333,0.0144314453333333,0.1266233333333333,-7.432199999999999,0.0740633333333333,122.6949,0.7224,48.2,11,1,2330
2331,substep,0.1086181818181818,0.4588181818181818,288183.09090909094,0.4730454545454545,0.3099868572727272,0.1193681818181818,-10.5925,0.036840909090909,141.2422272727273,0.2193636363636363,48.36363636363636,5,0,2331
2332,sudanese pop,0.0649,0.482,322858.0,0.562,0.853,0.31,-13.15,0.0737,83.98100000000002,0.516,47.0,5,0,2332
2333,sufi,0.5300668274227117,0.6184966081306306,294365.11013379745,0.5211248075486967,0.0973023423657146,0.1705199258878811,-10.204855608315684,0.0785344333010582,109.4224613616002,0.6428459542495552,33.64820036001273,7,1,2333
2334,sufi chant,0.6233571428571428,0.5042142857142856,218092.6428571429,0.4852142857142857,0.1154437014285714,0.1959071428571428,-8.267428571428571,0.0409,125.68478571428572,0.4522142857142858,0.0,11,0,2334
2335,sunshine pop,0.5160177956717988,0.5176534198432443,174467.0785464883,0.4974143846238571,0.0482133005785825,0.183247895577515,-10.843865759155856,0.0485257083582569,119.59484100748594,0.6020848048856849,31.616193814800152,9,1,2335
2336,supergroup,0.1703940575602839,0.4723194826349656,271454.155132275,0.6767221970531985,0.0717980833081741,0.1925737157782859,-8.9432736491204,0.0561980771312748,118.27769512121056,0.4980011450595964,42.906438251791904,7,1,2336
2337,surf music,0.3732134303411397,0.4781040241657905,149282.8968999459,0.7023252029049377,0.4984070259029817,0.2523543272778036,-10.137946744195924,0.0450538678367471,127.26088817675264,0.6969357640121876,28.817322088463957,9,1,2337
2338,surf punk,0.0610061423529411,0.4804892156862744,235958.46666666667,0.8135352941176469,0.3779715321568627,0.1914056862745098,-7.5206254901960765,0.0617651960784313,132.27399411764708,0.4390833333333333,41.94117647058823,4,1,2338
2339,svensk progg,0.4293333333333333,0.4306666666666667,202622.0,0.6433333333333333,0.18333484,0.2346666666666666,-9.358,0.0403,107.10833333333332,0.5640000000000001,27.666666666666668,1,0,2339
2340,swamp blues,0.4386772486772486,0.657521164021164,222139.08624338623,0.5011502645502646,0.0451287582539682,0.1808706349206349,-10.16816402116402,0.0476305291005291,111.72753756613758,0.8056920634920632,32.44021164021164,6,1,2340
2341,swamp pop,0.5545525627705626,0.5756311638361638,187081.8028771229,0.5242986097236099,0.0192235675794205,0.2121406343656343,-9.38528195970696,0.0458774587079587,121.92164568098568,0.712219085914086,25.995822510822507,5,1,2341
2342,swamp rock,0.306072481725499,0.589670619377684,239279.2224603675,0.6147067851256877,0.0381759605967906,0.2397307649713984,-9.385973336414656,0.0469868972904244,115.8368439158086,0.6733943669161393,37.40193235891153,7,1,2342
2343,swancore,0.0442578598440545,0.3793089668615984,237012.73196881093,0.8437134502923979,0.1097046177875243,0.22547738791423,-6.08142202729045,0.0797249512670565,136.90435087719297,0.5169269005847954,46.78849902534113,9,1,2343
2344,swedish alternative rock,0.1155356382608695,0.5227600000000001,227386.52057971017,0.7663692753623187,0.0993847516521739,0.2145498550724638,-6.208008695652175,0.0620293913043478,132.51038782608697,0.4558440579710145,42.374106280193246,2,1,2344
2345,swedish americana,0.5956575,0.4564964285714286,305009.3375,0.5404964285714285,0.1701213603035714,0.1416271428571429,-8.077053571428571,0.0379398214285714,107.39479107142856,0.3917321428571428,54.74285714285715,4,1,2345
2346,swedish black metal,0.0007164846666666,0.2595999999999999,274897.86666666664,0.8493999999999999,0.7890066666666669,0.2751933333333332,-8.181600000000003,0.0726599999999999,121.52646666666668,0.2328866666666666,33.86666666666667,11,1,2346
2347,swedish country,0.0924649999999999,0.59985,227462.05,0.79435,0.001484909,0.167015,-6.9395,0.05351,117.0466,0.4685,58.7,6,1,2347
2348,swedish dancehall,0.1465,0.8079999999999999,203945.3333333333,0.7050000000000001,2.279666666666667e-05,0.1844,-5.971666666666667,0.0727333333333333,103.339,0.6983333333333333,73.33333333333333,6,1,2348
2349,swedish death metal,0.1389572391904761,0.35555,236084.1761904762,0.8504785714285715,0.4031888547619048,0.1808995238095237,-6.783592857142856,0.0939147619047619,125.34389285714283,0.3157661904761905,42.86904761904763,7,1,2349
2350,swedish doom metal,0.0002182666666666,0.2195555555555556,418610.5555555556,0.8316666666666667,0.0308252222222222,0.1301333333333333,-4.667444444444445,0.0674333333333333,113.51766666666668,0.2001333333333333,34.666666666666664,4,1,2350
2351,swedish electronic,0.1031,0.845,295608.5,0.356,0.3645,0.09425,-12.5935,0.05235,113.9435,0.4635,60.5,1,1,2351
2352,swedish electropop,0.2615658847321925,0.6146881275587157,216674.01000994188,0.7001278378827913,0.1073826591939766,0.1856887473774935,-6.023157104960744,0.0651770526429195,134.93904846505404,0.4919547823177853,55.184945678676335,7,1,2352
2353,swedish eurodance,0.198,0.606,195239.0,0.978,0.903,0.103,-5.472,0.0389,150.028,0.551,56.0,6,0,2353
2354,swedish gangsta rap,0.185,0.45,202827.0,0.465,0.0,0.0782,-7.867000000000001,0.268,70.23100000000001,0.7879999999999999,71.0,7,0,2354
2355,swedish garage rock,0.0479323333333333,0.4553333333333334,176137.66666666663,0.9366666666666664,0.0041496833333333,0.2649166666666667,-4.150666666666666,0.0882666666666666,134.47516666666664,0.6723333333333333,49.0,9,1,2355
2356,swedish hard rock,0.0808531473333333,0.4742761904761906,256496.32952380952,0.8383209523809525,0.1087239719619047,0.2828366666666667,-8.958252380952382,0.0636498095238095,115.66992095238092,0.3307619047619047,38.7,7,0,2356
2357,swedish hardcore,0.0044,0.6509999999999999,288813.33333333326,0.741,0.0037734333333333,0.1754333333333333,-8.741,0.0894999999999999,125.63333333333334,0.5333333333333332,48.33333333333334,9,1,2357
2358,swedish house,0.1031,0.845,295608.5,0.356,0.3645,0.09425,-12.5935,0.05235,113.9435,0.4635,60.5,1,1,2358
2359,swedish idol pop,0.21285,0.5585,195480.0,0.626,0.0,0.0888,-4.5760000000000005,0.04135,124.9385,0.3165,54.5,3,1,2359
2360,swedish indie folk,0.7289185185185185,0.6646296296296296,219454.85185185188,0.4564814814814815,0.1101003703703703,0.1060666666666666,-9.96148148148148,0.0305555555555555,112.44992592592592,0.2742592592592592,65.5925925925926,1,1,2360
2361,swedish indie pop,0.1979028281979458,0.5865933239962652,242074.6896358544,0.6868262371615312,0.1511472307889823,0.1922417366946778,-6.8219103641456575,0.0451969327731092,125.71030233426704,0.4390845471521943,50.87852474323063,2,1,2361
2362,swedish indie rock,0.1780855833333333,0.4798333333333333,186281.04166666663,0.7084166666666667,0.1555400958333333,0.2130041666666667,-7.208166666666667,0.0545416666666666,141.71379166666668,0.5694583333333334,46.583333333333336,2,1,2362
2363,swedish jazz,0.8281191064079952,0.5010827454438567,310015.62189888296,0.2226189476778365,0.4546909110464432,0.2706081746031746,-16.47146014109348,0.048541049382716,108.93396228689006,0.3726041152263374,36.03365667254556,5,1,2363
2364,swedish metal,0.0508132021118012,0.3303982516678168,282149.4732689211,0.8869995169082123,0.3184688912422359,0.2212786381412467,-5.9256095008051535,0.0870396595353117,131.310435357718,0.2856894778007822,44.98985507246377,7,1,2364
2365,swedish metalcore,0.0132,0.175,237867.0,0.902,0.0,0.324,-4.343,0.12,179.957,0.153,45.0,2,0,2365
2366,swedish pop,0.2390953243217308,0.6284094386556325,210379.34732590689,0.6773845711480619,0.0061618848924706,0.1785288130873291,-6.263402898961828,0.0683821838190937,122.7713089195733,0.5500741409207915,58.04554079771543,5,1,2366
2367,swedish post-hardcore,0.0044,0.6509999999999999,288813.33333333326,0.741,0.0037734333333333,0.1754333333333333,-8.741,0.0894999999999999,125.63333333333334,0.5333333333333332,48.33333333333334,9,1,2367
2368,swedish power metal,0.1722993073913043,0.4443586956521738,282436.62681159424,0.7492427536231882,0.1293872851811594,0.2122144927536231,-7.025253623188405,0.0751869565217391,141.97501449275362,0.3433072463768115,43.51449275362319,7,1,2368
2369,swedish prog,0.35,0.376,210240.0,0.284,0.55,0.346,-12.586,0.0353,120.483,0.318,29.0,4,0,2369
2370,swedish progressive metal,0.0805158666666666,0.3063333333333334,540971.6666666665,0.6626666666666667,0.2592355555555555,0.1679777777777777,-7.0265555555555546,0.0453444444444444,107.43655555555556,0.2187888888888888,46.0,9,0,2370
2371,swedish rock-and-roll,0.268,0.454,161653.0,0.639,0.000792,0.0435,-7.322,0.0333,118.05,0.695,39.0,9,1,2371
2372,swedish singer-songwriter,0.512435185185185,0.5076296296296297,252788.4351851852,0.4836481481481481,0.1076274362037036,0.1878999999999999,-8.49098148148148,0.0346472222222222,126.10100925925924,0.3760925925925926,51.25925925925926,2,1,2372
2373,swedish soul,0.6585727272727273,0.5313636363636364,186878.0909090909,0.3535454545454545,0.0133695345454545,0.1230272727272727,-10.044636363636364,0.0771954545454545,148.88109090909091,0.3986818181818182,61.04545454545455,10,1,2373
2374,swedish stoner rock,0.4818949999999999,0.446875,312030.5,0.4548749999999999,0.3575,0.1785,-11.306375,0.136225,112.806125,0.3485,25.0,1,1,2374
2375,swedish synth,0.7689999999999999,0.4965,283600.5,0.247,0.8045,0.09815,-13.579999999999998,0.0296,164.046,0.213,48.0,9,1,2375
2376,swedish synthpop,0.2556759862318841,0.6394800724637681,243602.68176328504,0.6495861111111111,0.2388994732487922,0.1707178260869565,-7.853734541062801,0.0514746014492753,125.73041485507248,0.4769431159420289,52.0268115942029,9,1,2376
2377,swedish tropical house,0.16325,0.6505000000000001,208216.0,0.503,0.012300905,0.09345,-6.7330000000000005,0.0394,135.03749999999997,0.2235,63.5,6,1,2377
2378,swedish underground rap,0.0771,0.758,193316.0,0.902,0.807,0.3670000000000001,-8.243,0.056,94.976,0.68,55.0,11,0,2378
2379,swing,0.7920400687973131,0.5478344568718615,205140.2787840461,0.3359531709528948,0.2628579972931673,0.2119945608502584,-13.043872246918518,0.0764274365006603,116.76886171651532,0.5668959345720359,16.025818905253875,5,1,2379
2380,swing italiano,0.7550628822700249,0.5403116305080592,240971.89998314643,0.3401106499969356,0.2066531399269166,0.1346068600232886,-13.068475464239754,0.1159823827909542,142.28128090794877,0.6535434510020224,8.32970827970828,10,1,2380
2381,swing revival,0.2964280833333333,0.5529166666666667,215268.3333333333,0.7218749999999999,0.1824403891666666,0.3223458333333334,-7.021791666666667,0.0583791666666666,108.93995833333332,0.5350833333333334,32.833333333333336,7,0,2381
2382,swiss black metal,2.196166666666667e-05,0.2106666666666667,251451.0,0.8996666666666666,0.7440000000000001,0.1996166666666666,-7.797833333333332,0.0609666666666666,151.66733333333332,0.2515,35.166666666666664,11,1,2382
2383,swiss metal,0.0002767204761904,0.2499047619047619,234719.42857142855,0.9206190476190476,0.5578542857142857,0.2670333333333333,-7.234809523809523,0.0709619047619047,146.4056666666667,0.339,38.90476190476191,11,0,2383
2384,swiss pop,0.155535,0.7565,176980.5,0.7115,0.3684624999999999,0.1457,-6.151,0.05075,120.498,0.4925,63.5,6,1,2384
2385,swiss rock,0.0195044,0.4906,274755.53333333327,0.7064666666666667,0.3044070893333333,0.2337599999999999,-11.66573333333333,0.0415,127.03086666666664,0.5953333333333334,33.6,9,1,2385
2386,swiss worship,0.759,0.361,200027.0,0.0755,0.0,0.126,-19.055,0.0363,122.596,0.102,44.0,5,1,2386
2387,symphonic black metal,0.0023219209259259,0.2546962962962963,333582.6555555556,0.9203925925925928,0.5356853292592594,0.2081351851851852,-6.44938888888889,0.1054337037037037,124.6395851851852,0.1495729629629629,42.91481481481482,11,0,2387
2388,symphonic metal,0.0350403518209876,0.3884938271604938,264222.8487654321,0.8529197530864197,0.1431826834567901,0.1974604938271605,-5.043462962962965,0.054758024691358,123.0048148148148,0.3309206790123457,49.70987654320989,0,0,2388
2389,symphonic rock,0.2909571338259234,0.4385723678803933,322833.4965286363,0.5523640506050657,0.1989688731129723,0.2177525540679861,-11.579203247090518,0.0535393254289774,119.2203887458044,0.4513751935913465,34.17109186871802,2,1,2389
2390,synth funk,0.2212088342014126,0.6827108561175665,276415.76291182503,0.6052552205513785,0.1724828264837947,0.2271581798815219,-10.040481009341535,0.0869417716450216,119.65577554169516,0.6204621607427661,38.43493221690589,11,1,2390
2391,synth punk,0.1922618750000001,0.6640781250000006,186947.25,0.6539218749999995,0.17556383203125,0.1406484375,-11.804375,0.0751015625,143.164,0.7564062500000001,30.640625,9,1,2391
2392,synthpop,0.1456042173881201,0.6320494538419487,266447.3293603458,0.6733387014740646,0.1288621663837352,0.2001291817103587,-10.660015300376603,0.050441205971953,122.7220590060763,0.6587959948615926,42.40249228555309,9,1,2392
2393,synthwave,0.1349895333333333,0.5282222222222223,268558.1666666667,0.7078888888888888,0.4461070044444445,0.1505777777777777,-7.726944444444445,0.0395666666666666,125.06633333333336,0.4416555555555556,53.44444444444444,10,0,2393
2394,syrian pop,0.8627499999999999,0.37,265183.25,0.2015,0.2655,0.3099999999999999,-12.907,0.041325,94.5395,0.51675,8.75,11,1,2394
2395,tabla,0.9768571428571428,0.6580714285714286,254647.0357142857,0.3207142857142857,0.5373714285714286,0.4296285714285714,-12.42692857142857,0.0891214285714285,107.55403571428572,0.7773214285714286,4.857142857142857,6,1,2395
2396,tagalog worship,0.5651612121212121,0.3789757575757576,299619.9541125541,0.3929608658008658,0.000448727099567,0.5628370562770563,-13.261943722943723,0.0462491774891774,117.31870476190474,0.2982318614718614,36.81558441558442,7,1,2396
2397,taiwan campus folk,0.6436214285714286,0.5186910052910053,258547.9148148148,0.4506156084656084,0.0002826349470899,0.2957444444444444,-11.528107142857143,0.0589400793650793,99.57968650793651,0.4209145502645501,38.87698412698413,11,1,2397
2398,taiwan hip hop,0.5670000000000001,0.4006666666666666,202609.0,0.2026666666666666,0.0010096666666666,0.216,-19.116333333333333,0.0305,100.95,0.3293333333333333,37.66666666666666,7,1,2398
2399,taiwan indie,0.6749999999999999,0.5765,260626.5,0.3915,0.21415,0.1285,-11.63,0.05535,143.94149999999996,0.5660000000000001,53.0,7,1,2399
2400,taiwan pop,0.5635714645214522,0.5367748762376238,260385.5383250825,0.3785815594059405,0.0007128320115511,0.145099055280528,-11.009963242574257,0.0323478217821782,99.78513391089108,0.3720705858085809,47.10078382838284,7,1,2400
2401,taiwan singer-songwriter,0.578,0.575,279441.93846153846,0.3976307692307692,6.881538461538462e-06,0.18646,-10.931846153846154,0.0329523076923076,100.18004615384612,0.3767692307692307,45.69230769230769,2,1,2401
2402,tajik pop,0.991,0.789,209717.0,0.335,0.0085799999999999,0.189,-8.478,0.0948,101.549,0.847,0.0,5,1,2402
2403,talent show,0.1504788891200737,0.5815598828641632,205249.4191500884,0.7355930690460605,0.0005112693783747,0.1871376434390011,-5.327621708232652,0.0764433533109693,118.9076481239653,0.5442750014389282,58.977302156674384,1,1,2403
2404,tamborazo,0.3745,0.587,173509.5,0.5836666666666667,0.25725,0.1310083333333333,-7.172416666666666,0.0503333333333333,115.08966666666667,0.8821666666666667,43.333333333333336,3,1,2404
2405,tamil hip hop,0.8895,0.6747500000000001,213139.0,0.302,0.2293885,0.1989999999999999,-12.1085,0.20705,131.58175,0.62725,1.375,6,1,2405
2406,tamil pop,0.5916912296724247,0.6460608037659507,267071.1356627373,0.4230895191409897,0.0618596714756069,0.159621578645347,-12.11969988134143,0.1063578768868658,106.18712325416276,0.6187895074696544,27.07648323218176,5,1,2406
2407,tamil worship,0.9123888888888888,0.5896706349206348,205007.06904761904,0.3499571428571427,0.3198203734761903,0.2566922222222222,-9.469059523809523,0.1255869841269841,106.5049579365079,0.7767706349206349,3.966666666666667,11,1,2407
2408,tampa indie,0.284348541025641,0.4989102564102564,212789.2051282051,0.7677692307692308,0.0003642843589743,0.2860128205128205,-8.487910256410258,0.1718820512820512,142.07219230769232,0.4051358974358974,37.38461538461538,3,1,2408
2409,tango,0.92627220480965,0.5734991829225355,178533.792123796,0.3191322179966183,0.3133309304188035,0.2664474947714387,-11.947059278628249,0.1237782526609958,110.2698245678152,0.5934418386248614,10.20885835307671,4,1,2409
2410,tango cancion,0.9089569377990432,0.5757432216905902,185307.2073365231,0.3748186602870813,0.3262060541786284,0.3418607655502392,-10.039248803827755,0.1419754385964912,114.07332057416266,0.5796905901116428,18.363636363636363,9,1,2410
2411,tape club,0.2693327854545455,0.4178136363636363,202830.0227272728,0.715875,0.3512222829090909,0.20951,-9.795329545454546,0.053915,136.11543636363635,0.6539454545454546,33.10227272727273,7,1,2411
2412,tech house,0.20908385,0.6793277777777776,333854.3,0.6514055555555557,0.3150725,0.1529527777777778,-10.692744444444443,0.0615505555555555,125.35302777777775,0.5111188888888889,35.583333333333336,6,1,2412
2413,technical death metal,0.000215411802721,0.2785952380952382,269174.45918367343,0.9330408163265306,0.4697077040816326,0.198625,-7.416168367346939,0.1108350340136054,123.2190510204082,0.2673418367346938,36.974489795918366,1,1,2413
2414,technical deathcore,0.4800122999999999,0.589,181145.5,0.65,0.000134,0.2635,-7.537000000000001,0.1008,112.2125,0.524,28.0,7,1,2414
2415,technical groove metal,0.0002195799999999,0.3720000000000001,342220.0,0.9761666666666664,0.4563316666666668,0.1768333333333333,-5.486999999999999,0.10325,118.59383333333334,0.2173,47.16666666666666,1,0,2415
2416,technical thrash,0.0001113746428571,0.2722857142857143,292134.3571428572,0.9396547619047618,0.6039876190476192,0.1475452380952381,-7.72725,0.1211785714285714,131.7144880952381,0.2037964285714286,36.58333333333333,4,1,2416
2417,techno,0.0547893444444444,0.6759499999999999,348950.8111111111,0.6580388888888891,0.6768888888888889,0.1841611111111111,-11.089394444444444,0.0603688888888888,121.34680555555558,0.4687783333333333,38.47222222222222,11,1,2417
2418,techno kayo,0.4108169897575758,0.6186157575757575,264885.8466666667,0.6781909090909092,0.0961140336363636,0.2466071515151515,-6.470804242424244,0.0386673939393939,118.3766309090909,0.611890909090909,36.92727272727272,6,1,2418
2419,tecnobanda,0.3299464317831014,0.7484208677509993,190433.849109958,0.6737246508495153,0.011065539405417,0.1851885349485207,-6.997048810143032,0.1009733071425249,142.3803601280112,0.916856142211052,43.35517841395661,0,1,2419
2420,teen pop,0.2360102809523809,0.6769154761904761,195771.14285714287,0.6908059523809522,0.0012848377857142,0.1452739285714285,-5.639058333333333,0.0587242857142857,114.64416071428572,0.5231607142857143,57.17380952380952,1,1,2420
2421,tejano,0.3065495710617253,0.6610965371624893,212192.2477783694,0.6114941279196394,0.0021552243810063,0.1774397327979703,-8.13781623045733,0.063717774850557,129.92361875977986,0.7844062414554464,39.89996521843425,7,1,2421
2422,telugu worship,0.6178,0.6555,137315.0,0.364,0.019395,0.1064,-12.3145,0.048575,89.28524999999999,0.705,15.0,10,1,2422
2423,tennessee metal,0.0008913333333333,0.3720000000000001,264013.33333333326,0.9943333333333334,0.0406196666666666,0.1779999999999999,-4.621,0.1926666666666666,122.18,0.1059666666666666,46.0,11,1,2423
2424,tex-mex,0.2775470321637427,0.6810289473684212,214925.4865497076,0.6957450292397659,0.0043160693391812,0.1252981871345029,-7.45164532163743,0.0708254385964912,130.47756783625724,0.8318304093567251,40.47222222222223,7,1,2424
2425,texas blues,0.3962749477805245,0.5561707846582374,246788.53389833463,0.5648482395630298,0.0837736010166415,0.2073448949488518,-10.250684013167229,0.0712561470989872,123.46368396847456,0.6499850732542642,33.50464784100081,9,1,2425
2426,texas country,0.2508461523331068,0.569625130935614,238150.50343745036,0.6086625734274713,0.0104799015398905,0.2074454091338961,-7.739997345634002,0.0412961208252314,119.86963709770902,0.5192006635381813,46.362220893172456,7,1,2426
2427,texas pop punk,0.1103032041958041,0.5354055944055944,215383.9763569764,0.7967494172494174,9.388997668997668e-06,0.1982638694638694,-4.859600066600067,0.06802326007326,122.29695304695304,0.6238834498834499,52.822843822843815,10,1,2427
2428,texas punk,0.15335408,0.4524999999999999,168320.0,0.6900000000000001,0.2878837,0.2061666666666667,-8.885499999999999,0.0542166666666666,115.05266666666664,0.616,40.5,9,1,2428
2429,thai indie pop,0.2295,0.638,256886.5,0.87,9.65e-06,0.09505,-4.6595,0.05015,117.954,0.6194999999999999,65.0,9,1,2429
2430,thai pop,0.1241,0.6705,232823.25,0.85,1.4775e-05,0.074475,-5.024249999999999,0.0563749999999999,107.9895,0.74075,50.5,10,1,2430
2431,thall,0.0485124999999999,0.43825,132676.75,0.6952500000000001,0.6855,0.10255,-11.2245,0.037625,147.89625,0.80775,15.75,2,1,2431
2432,theme,0.6625782031520637,0.3519035488672806,227733.420819914,0.3966904746445782,0.5214428390842207,0.194957356073468,-13.788291560597482,0.0526954384764452,114.2613866661522,0.3691126254223044,23.0886565142083,0,1,2432
2433,theremin,0.932772435897436,0.277323717948718,134448.6634615385,0.2311842307692307,0.8901858974358975,0.157499358974359,-22.23601282051282,0.0843233974358974,103.78298397435898,0.1664307692307692,8.346153846153847,0,1,2433
2434,thrash core,0.0187564568786825,0.3584247035195197,125332.77018502331,0.8845671300145931,0.2211563133237317,0.2321079726462264,-9.412936231072846,0.1005492028020998,120.98793136874156,0.4087485984517933,28.44910242943331,11,1,2434
2435,thrash metal,0.005086586788667,0.3133087579172464,274362.4036430623,0.9076496092349142,0.2597539080275585,0.1953615920233776,-7.9519557471416915,0.1100394332989772,126.72446085842124,0.3234987368186047,36.55041666499229,11,1,2435
2436,tico,0.5215000000000001,0.6795,206000.0,0.4165,0.39450725,0.1034999999999999,-11.415,0.10095,125.995,0.2575,0.0,10,1,2436
2437,timba,0.5458333333333334,0.653,244326.5833333333,0.6574166666666666,9.98566666666667e-05,0.1233333333333333,-8.91325,0.2142666666666667,107.21416666666666,0.84675,24.75,6,1,2437
2438,tin pan alley,0.9156227469125072,0.4438402006535405,224986.6722139019,0.2747686822734746,0.190261347994129,0.199338538808246,-13.942953302056956,0.0926300160021657,107.59084136087353,0.4417251171516043,13.355121993399855,10,1,2438
2439,tipico,0.2990448275862069,0.6712068965517242,274446.0,0.6864051724137931,0.0026534868965517,0.1447853448275862,-6.590681034482756,0.0490922413793103,108.37137931034484,0.4363017241379309,57.78448275862069,10,1,2439
2440,tolkien metal,0.2434239158333333,0.351925,291764.85833333334,0.6766416666666666,0.5451900416666667,0.2344666666666666,-9.332016666666666,0.0584875,112.78490833333336,0.3509666666666667,35.12500000000001,4,1,2440
2441,tollywood,0.7480476190476191,0.5966031746031746,245418.49206349207,0.3863888888888889,0.2784316487301587,0.190247619047619,-9.608873015873016,0.1775571428571428,100.1151746031746,0.7023333333333333,14.333333333333334,7,1,2441
2442,tone,0.6736,0.2715599999999999,687598.8,0.1541999999999999,0.7418,0.0907399999999999,-26.918,0.0443,102.21880000000002,0.2066199999999999,40.4,1,1,2442
2443,torch song,0.8620032563606884,0.5002485100644773,190176.93182398131,0.2817492608961943,0.0272755175050649,0.2383975334703422,-12.492371470681348,0.0774571103263558,109.77111736134869,0.4836515830160432,14.33502636700056,10,1,2443
2444,toronto indie,0.4488910666666666,0.5387866666666665,249903.90666666665,0.4362686666666667,0.1408907697333333,0.1389906666666666,-12.15558,0.0374446666666666,107.07637333333332,0.33426,47.96,5,1,2444
2445,toronto rap,0.1533965100342071,0.7313558557492503,235431.41563679336,0.6791197520066063,0.0011462126085009,0.1486680010372922,-6.065932918752162,0.1449288933435384,126.28531945011768,0.4864092825513359,64.58851146896012,1,0,2445
2446,trad jazz catala,0.7258722222222224,0.5943333333333333,164827.66666666666,0.6149444444444444,0.1810437777777778,0.2887666666666666,-8.376555555555553,0.0604611111111111,120.24355555555556,0.7818333333333333,0.0,7,1,2446
2447,traditional bluegrass,0.4889986111111111,0.5253930555555556,160099.5472222222,0.600475,0.6270253122222221,0.2018772222222222,-11.572375,0.03658375,128.74855,0.7801444444444443,18.820833333333333,2,1,2447
2448,traditional blues,0.7177386499879342,0.6042107630320548,206243.9085803203,0.3949763166517155,0.1114456641882688,0.1711002489931958,-11.903213871209296,0.0654630342722617,114.1889429594528,0.6384898867995525,23.018178956968057,0,1,2448
2449,traditional british folk,0.6529523809523811,0.4708968253968254,209079.42857142855,0.2461428571428571,0.000947068095238,0.1491761904761905,-13.465984126984129,0.0398333333333333,153.28359523809522,0.4187460317460317,30.09523809523809,5,1,2449
2450,traditional country,0.7315934052290707,0.5896471756808714,167204.05397545153,0.4057391363850872,0.0378284341080428,0.1999897044177488,-11.883210542492556,0.0446737514611009,116.7395959530376,0.7148419184034233,20.29349596716962,10,1,2450
2451,traditional folk,0.6255853705910972,0.5428518653999382,216984.2694816739,0.3823067028303992,0.0622305704786491,0.1882178416374638,-12.985751781636443,0.0528064014112373,118.41373123717808,0.5668349154520963,31.372551018013763,9,1,2451
2452,traditional funk,0.688,0.336,160227.0,0.278,0.0,0.101,-9.24,0.0349,167.52,0.343,44.0,2,1,2452
2453,traditional rockabilly,0.6180821428571429,0.6023916666666667,137728.58571428573,0.7706654761904765,0.0036151534523809,0.1619966666666666,-5.730155952380953,0.0682640476190476,120.17632976190475,0.8444285714285715,9.294047619047618,9,1,2453
2454,traditional scottish folk,0.947,0.251,217547.0,0.0954,0.0132,0.142,-21.264,0.042,81.77,0.0638,7.0,4,1,2454
2455,traditional ska,0.1459270833333333,0.6894583333333332,183582.66666666663,0.6997499999999999,0.01411955,0.115875,-7.380791666666667,0.1014125,127.11483333333337,0.8755833333333333,35.75,0,1,2455
2456,traditional soul,0.3892554166666667,0.4755416666666667,205867.8958333333,0.5956874999999999,0.1173185466666666,0.1636354166666666,-7.7428750000000015,0.0641124999999999,123.65056249999998,0.6019375,33.958333333333336,10,1,2456
2457,trance,0.1061628465625,0.577928199404762,269227.5808531746,0.7763745039682539,0.2658736570386904,0.1626891617063492,-8.125252976190477,0.0549290674603174,129.34442571924603,0.4382763392857143,50.18551587301587,11,1,2457
2458,trancecore,0.0483397689188034,0.4489553846153845,224162.84085470083,0.8728571794871797,0.001442902417094,0.2151077863247862,-5.118665811965812,0.1157013162393162,143.2245311965812,0.3850218376068376,50.31555555555556,6,1,2458
2459,transpop,0.178101673015873,0.5317746031746033,236613.7873015873,0.6744736507936507,0.0954566288571428,0.1684104761904761,-7.027247619047617,0.0961492063492063,112.8887365079365,0.6115155555555557,44.660317460317465,6,1,2459
2460,trap,0.1292327874972479,0.7291637533824697,230548.3047154445,0.6559405627543993,0.0116562716011505,0.2007116924833225,-6.560312016232773,0.199142644402804,122.38372333479424,0.5191604723318777,54.78694232961863,1,1,2460
2461,trap argentino,0.32733375,0.76305,278424.7125,0.653725,0.0002909603749999,0.129415,-5.396162500000001,0.1646729166666666,145.12547499999997,0.5980958333333334,72.72916666666666,1,1,2461
2462,trap chileno,0.3029666666666666,0.8116666666666665,186172.3333333333,0.6043333333333334,0.0018266666666666,0.1579333333333333,-5.335333333333334,0.0511666666666666,117.35766666666666,0.5666666666666667,75.33333333333333,0,1,2462
2463,trap espanol,0.1925333333333333,0.7255555555555555,203260.22222222225,0.6376666666666667,0.0007497222222222,0.1169444444444444,-7.451333333333334,0.0729555555555555,122.31033333333332,0.417,70.44444444444444,1,1,2463
2464,trap latino,0.2712202109674296,0.7576994661096824,279643.54470237857,0.6489278877275089,0.0156143385857525,0.176350460957483,-6.095993279787747,0.1560985064005958,128.40592709393138,0.5015557632177826,68.18697242227475,1,0,2464
2465,trap queen,0.1335962326948043,0.753784405819499,196688.1920020468,0.6392697725477132,0.0090376738405746,0.156566633400827,-6.920422315314542,0.2226751318865174,119.88016356149868,0.5025138219571965,59.2802684020486,7,1,2465
